Subject,Control,Complexity,Expertise,Intersection_time,P_switch,norm_mean,norm_bestpath,norm_userpath
20,sharedergodic,low,expert,46,1,0.44556200360508147,0.1957257957256641,0.08674309513989277
20,sharedergodic,low,expert,54,0,0.1850032197269113,0.03183811820204607,0.13301293996612112
20,sharedergodic,low,expert,71,1,0.05265007492698827,0.05142040595011077,0.003969775139645859
20,sharedergodic,low,expert,71,0,1.425109810283303,0.2277008406112451,1.117782454754775
20,sharedergodic,low,expert,71,0,0.002941733115028649,0.0024707932818651968,0.00042028262987592324
20,sharedergodic,low,expert,71,0,0.0020059492809047616,0.0011033005983639987,0.0012836102314640885
20,sharedergodic,low,expert,71,0,0.002751329419975812,0.0020527142745416505,0.0016412919169886686
20,sharedergodic,low,expert,71,0,0.30151931980710933,0.01154594951884197,0.14315120382018354
20,sharedergodic,low,expert,71,0,0.46611829953227885,0.03322774551654656,0.38270576997586075
20,sharedergodic,low,expert,80,1,0.5489540663389191,0.47170020622784664,0.47170020622784664
20,sharedergodic,low,expert,80,1,0.2956282341510244,0.24832575264956236,0.24832575264956236
20,sharedergodic,low,expert,90,0,3.4278503777500644,0.460939463638763,0.460939463638763
20,sharedergodic,low,expert,95,0,0.0684582408511779,0.0011837631042534574,0.0011837631042534574
20,sharedergodic,low,expert,102,0,0.009726513297784916,0.002895264296821437,0.008446035657319866
20,sharedergodic,low,expert,102,0,0.6583251068522026,0.23030309880927147,0.28667318202210434
20,sharedergodic,low,expert,119,1,0.48347443689461966,0.4283520369461816,0.4283520369461816
20,sharedergodic,low,expert,119,0,0.27006437320428334,0.0041981787391073,0.0041981787391073
20,sharedergodic,low,expert,119,0,0.22024272934676575,0.0001968472065737581,0.0001968472065737581
20,sharedergodic,low,expert,119,0,0.005641751421717336,0.002037750863469752,0.002037750863469752
20,sharedergodic,low,expert,119,0,0.09976449608409631,0.0004357345354464026,0.0004357345354464026
20,sharedergodic,low,expert,125,0,0.3368553800116127,0.02318854313170031,0.02318854313170031
20,sharedergodic,low,expert,133,0,0.09543894121048366,0.001803804230709638,0.001803804230709638
20,sharedergodic,low,expert,133,0,0.10022205475229881,0.0016334516346293015,0.0016334516346293015
20,sharedergodic,low,expert,133,0,0.0370527871129799,0.0027194819746343413,0.0027194819746343413
20,sharedergodic,low,expert,133,0,0.00879652247635346,0.001083273506457011,0.001083273506457011
20,sharedergodic,low,expert,133,0,0.010547885652817605,0.0010692739740578439,0.0010692739740578439
20,sharedergodic,low,expert,144,1,0.005937481979968841,0.0026923646714993588,0.0026923646714993588
20,sharedergodic,low,expert,152,0,0.0,0.0,0.0
20,sharedergodic,low,expert,152,0,0.0,0.0,0.0
20,sharedergodic,low,expert,163,1,0.5656779436112739,0.3707652993132413,0.28096969592659604
20,sharedergodic,low,expert,163,1,0.2572060225634466,0.1506158743797334,0.1524619314808633
20,sharedergodic,low,expert,175,1,1.1107960569471051,0.5993333569004862,0.7867075237765926
20,sharedergodic,low,expert,175,1,1.155845959797063,0.5279541722204156,0.837669780619726
20,sharedergodic,low,expert,175,1,1.0412222547169006,0.5603562488924532,0.7724491467874429
20,sharedergodic,low,expert,184,0,0.08513855574143125,0.02107845444031322,0.02107845444031322
20,sharedergodic,low,expert,184,0,0.006852900319801867,0.0006062318478708001,0.0006062318478708001
20,sharedergodic,low,expert,196,0,0.1091127220383987,0.03008595939829306,0.03008595939829306
20,sharedergodic,low,expert,196,0,0.0068071453078965465,0.002935274263359211,0.002935274263359211
20,sharedergodic,low,expert,196,0,0.004894539672754876,0.0043908177583610875,0.0043908177583610875
20,sharedergodic,low,expert,196,0,0.029668851751482244,0.017675243845611477,0.017675243845611477
20,sharedergodic,low,expert,196,1,1.1656666376739384,0.25848553645216743,0.25848553645216743
20,sharedergodic,low,expert,204,0,0.003731243032205522,0.0,0.0024385418285898797
20,sharedergodic,low,expert,204,1,0.5729253414206327,0.45181129092261907,0.1825438944763711
20,sharedergodic,low,expert,211,1,0.2918767924262505,0.22615268129952357,0.001110773514873653
20,sharedergodic,low,expert,211,1,0.8528751761280144,0.7284358877325046,0.13147118875917058
20,sharedergodic,low,expert,224,1,2.3973495042337403,2.115140160101783,2.115140160101783
20,sharedergodic,low,expert,224,1,1.1106380693785354,0.697738104737607,0.697738104737607
20,sharedergodic,low,expert,224,1,1.2835268053922155,0.9799788698921976,0.9799788698921976
20,sharedergodic,low,expert,224,1,0.7030254940584488,0.3506913728355987,0.3506913728355987
20,sharedergodic,low,expert,224,1,0.4847509894311957,0.29304231671655034,0.29304231671655034
20,sharedergodic,low,expert,224,0,0.46098047924299906,0.1375689461708141,0.1375689461708141
20,sharedergodic,low,expert,230,1,0.05181790351067069,0.032835070732371796,0.032835070732371796
20,sharedergodic,low,expert,243,1,0.23702018832042968,0.1367153438474592,0.10521507159301681
20,sharedergodic,low,expert,243,1,0.40221281302942447,0.32532409744052165,0.2364770441793888
20,sharedergodic,low,expert,243,1,0.29844271004912026,0.238304822575511,0.17964371004277085
20,sharedergodic,low,expert,258,1,0.17195804321013466,0.15473172435716426,0.044388002438034875
20,sharedergodic,low,expert,258,1,0.39006680049190345,0.26525453290047035,0.28346269988015593
20,sharedergodic,low,expert,258,1,0.5838066905198397,0.3226734796902038,0.4798768364007439
20,sharedergodic,low,expert,258,1,1.3258738968905015,0.5487482399527414,1.2069841047432106
20,sharedergodic,low,expert,270,1,0.00589469957260665,0.0045248438268460645,0.0036994737097607866
20,sharedergodic,low,expert,270,0,0.7694596795322022,0.15071906122600354,0.19492591833453535
20,sharedergodic,low,expert,270,1,0.7342545973231828,0.1990210763279934,0.15081975653232874
20,sharedergodic,low,expert,270,0,0.3890759399256719,0.18030040050441976,0.19484905965490668
20,sharedergodic,low,expert,270,0,0.15208294894073748,0.08761409016865346,0.08257532322929813
20,sharedergodic,low,expert,270,0,0.3288506319473283,0.18833160955188744,0.20484070685778036
20,autoergodic,low,expert,9,1,3.0575974153796857,0.8752660623179906,2.8807474511903135
20,autoergodic,low,expert,9,1,2.99650941038245,0.8623367835244742,2.8234211917395764
20,autoergodic,low,expert,21,1,0.0713945805850895,0.06366468318144683,0.024311734414440567
20,autoergodic,low,expert,21,1,0.33296572243869793,0.25313513279102823,0.19190345639023054
20,autoergodic,low,expert,21,0,0.03932307611562395,0.028937724191203003,0.0010499029966318796
20,autoergodic,low,expert,21,0,0.05124710852829243,0.008793647285468172,0.050297476636932736
20,autoergodic,low,expert,21,0,0.05747236583021594,0.006570756780599443,0.04550827949648617
20,autoergodic,low,expert,21,0,0.045620672717948,0.042237826120984895,0.005729325743690006
20,autoergodic,low,expert,30,0,0.0016211947191860753,0.00029383719480716164,0.0008916499506540845
20,autoergodic,low,expert,30,0,0.0024002261861924674,0.0007916249854037494,0.0006753367895795045
20,autoergodic,low,expert,30,0,0.005996893294018544,0.004273184156468823,0.0012588910008100793
20,autoergodic,low,expert,43,1,0.009862530234972475,0.009695526413144334,0.0015786235209013788
20,autoergodic,low,expert,43,1,0.012722631925755118,0.012667809272177102,0.0007133052886045821
20,autoergodic,low,expert,43,1,0.38435294708503787,0.10295127320855968,0.09940600541259967
20,autoergodic,low,expert,43,1,0.004938594312220884,0.00030691688722322974,0.004677773933350116
20,autoergodic,low,expert,43,0,0.5718990674244706,0.20712421437473455,0.2298334192208929
20,autoergodic,low,expert,43,1,0.005982515117903406,0.0032686796128846285,0.0009506626455950129
20,autoergodic,low,expert,43,0,0.5925804908563801,0.22070872030743213,0.24545914539645827
20,autoergodic,low,expert,43,1,0.6341495797295356,0.21918401321563455,0.2251927718453068
20,autoergodic,low,expert,43,1,0.0027148462391153563,0.0008615773156721851,0.0007028998614994064
20,autoergodic,low,expert,50,1,0.28322099586897953,0.1940816246823678,0.1940816246823678
20,autoergodic,low,expert,50,1,0.1162817611150026,0.042064181123105615,0.042064181123105615
20,autoergodic,low,expert,50,1,0.1594270364826414,0.057055147761499475,0.057055147761499475
20,autoergodic,low,expert,50,1,0.03327161209892032,0.03219551694293579,0.03219551694293579
20,autoergodic,low,expert,67,0,1.2376886184338314,0.16040426580028677,0.6098105165162341
20,autoergodic,low,expert,67,1,0.37178089126144226,0.316398812614624,0.04307031637722307
20,autoergodic,low,expert,67,0,0.06198253724796345,0.004028231181554633,0.03585908056189392
20,autoergodic,low,expert,67,0,1.2168028665342518,0.16517244657491842,0.34344669982560927
20,autoergodic,low,expert,67,0,0.002833219296980001,0.001760848981735865,0.001045377436427318
20,autoergodic,low,expert,67,0,0.5543255872606924,0.09258471650923632,0.1428146749820144
20,autoergodic,low,expert,67,0,0.0011069696273378446,0.0005599510271968554,0.0008680455607987039
20,autoergodic,low,expert,67,0,0.5739775797917576,0.043367316728756836,0.14872940221145553
20,autoergodic,low,expert,74,0,4.136313842475608,0.2027160305711269,0.2027160305711269
20,autoergodic,low,expert,74,1,1.5768419341506785,0.9274552808403951,0.9274552808403951
20,autoergodic,low,expert,74,0,0.3083898272030247,0.10973207507211782,0.10973207507211782
20,autoergodic,low,expert,74,0,0.06739454911353177,0.048088581753998424,0.048088581753998424
20,autoergodic,low,expert,92,1,0.5802533489082266,0.36971877397391384,0.1037002151676886
20,autoergodic,low,expert,92,1,0.45598852432240644,0.2017069823947059,0.027081376413766345
20,autoergodic,low,expert,116,1,0.7259333928514164,0.5669096438034948,0.18619379930033905
20,autoergodic,low,expert,116,0,0.4506492865263128,0.23755254539671306,0.19926961331284124
20,autoergodic,low,expert,116,0,0.5601829078216971,0.3323687897744838,0.22323530863178206
20,autoergodic,low,expert,116,1,1.2569775490812691,1.0796484532709814,0.35214179182999195
20,autoergodic,low,expert,116,1,0.45130703091592556,0.31015043464131564,0.20885222456047595
20,autoergodic,low,expert,116,0,1.0492965864758053,0.28159888516699677,0.2140830275346536
20,autoergodic,low,expert,116,1,1.2386852099489774,0.36517207801386564,0.00031400874154295655
20,autoergodic,low,expert,116,1,3.179439248875362,2.9961868310133357,9.949102444364866e-05
20,autoergodic,low,expert,116,0,0.8176107728277008,0.11935052708929997,0.3525720677721058
20,autoergodic,low,expert,116,0,0.6281443846254663,0.08843167715361805,0.32048424979747303
20,autoergodic,low,expert,116,0,0.6230210743692947,0.08972004687958944,0.35492970198294393
20,autoergodic,low,expert,125,0,0.8247986843899087,0.2137787632930147,0.20857689542057048
20,autoergodic,low,expert,125,0,1.112321020340193,0.3420851188992641,0.3555587448617833
20,autoergodic,low,expert,125,0,1.7309416927065975,0.2369134092599906,0.5946421814417004
20,autoergodic,low,expert,125,0,0.8522252330688518,0.28239009334302534,0.2685146949816398
20,autoergodic,low,expert,125,0,1.0801846761222287,0.12954269335981883,0.2904764593247665
20,autoergodic,low,expert,125,1,3.029089476153491,2.066963476013789,1.4811083509819916
20,autoergodic,low,expert,136,1,1.6114687610097063,1.4782673759771634,0.17995487365001386
20,autoergodic,low,expert,136,1,3.7688573567008388,1.4997617284527442,0.8542688593984303
20,autoergodic,low,expert,136,0,0.4420455101603316,0.18743984230537222,0.34361118008902225
20,autoergodic,low,expert,136,1,0.6767991057506229,0.3526119546611837,0.5095581204691499
20,autoergodic,low,expert,145,0,1.0324807161830112,0.06632540642214746,0.06632540642214746
20,autoergodic,low,expert,145,0,0.9847512269064309,0.33904777215624277,0.33904777215624277
20,autoergodic,low,expert,156,0,1.0555560520096037,0.1416912990433272,0.3738300346944945
20,autoergodic,low,expert,156,0,0.6345002428560075,0.1833999050493345,0.3421332840690789
20,autoergodic,low,expert,156,0,0.5913642771941197,0.17465514840469493,0.4100050585770979
20,autoergodic,low,expert,156,1,1.0760137296451011,0.19087560983631122,0.08935584773684596
20,autoergodic,low,expert,156,0,0.5174510123358006,0.046518802071907714,0.2310279156387191
20,autoergodic,low,expert,156,0,0.8611635302758557,0.250212337417234,0.7023650170770774
20,autoergodic,low,expert,156,0,1.069272510319689,0.059029953512486855,0.7748041003759149
20,autoergodic,low,expert,156,0,0.5878135535524757,0.0045795607743065875,0.09401853225068185
20,autoergodic,low,expert,156,0,0.0035621809897971963,0.002012592748346198,0.0027176285035009212
20,autoergodic,low,expert,164,0,0.36784053267060296,0.09874674479166667,0.10387691103471763
20,autoergodic,low,expert,164,0,0.539358111136193,0.32833542596726195,0.15982647401368838
20,autoergodic,low,expert,164,0,1.5171764133524928,0.3653715587797619,0.519676386254549
20,autoergodic,low,expert,164,0,0.5834472272635205,0.0662841796875,0.3381292686516712
20,autoergodic,low,expert,164,0,0.49185151271673017,0.34980468750000004,0.1629262210302407
20,autoergodic,low,expert,174,1,0.6418344013872682,0.5029860297978137,0.1555629265442281
20,autoergodic,low,expert,174,1,0.21660428535892606,0.1741701232750004,0.0872900079104897
20,autoergodic,low,expert,189,0,0.004037558429409291,0.0023215395210220147,0.0023215395210220147
20,autoergodic,low,expert,189,0,0.0037568166779552332,0.002827841371894707,0.002827841371894707
20,autoergodic,low,expert,199,1,0.4555227587761139,0.20680431198636434,0.20680431198636434
20,autoergodic,low,expert,199,1,0.6590685245301916,0.43678809468258134,0.43678809468258134
20,autoergodic,low,expert,199,1,0.45520168155953833,0.20522133577370266,0.20522133577370266
20,autoergodic,low,expert,207,1,0.5071012827688512,0.25711011253601784,0.25711011253601784
20,autoergodic,low,expert,207,1,1.7428359103362716,0.9005946056559107,0.9005946056559107
20,autoergodic,low,expert,220,0,0.29483961770363537,0.09615232232391371,0.09615232232391371
20,autoergodic,low,expert,220,0,0.7618347105153171,0.28287213704816916,0.28287213704816916
20,autoergodic,low,expert,220,0,0.2563424817716771,0.06631836243744735,0.06631836243744735
20,autoergodic,low,expert,226,1,0.414242438783046,0.14506609020174846,0.14506609020174846
20,autoergodic,low,expert,226,1,0.4355265875010132,0.1409041491653527,0.1409041491653527
20,autoergodic,low,expert,226,0,0.4029110174188138,0.11108495730258905,0.11108495730258905
20,autoergodic,low,expert,238,0,4.173700987702732,0.3621562345308921,0.3621562345308921
20,autoergodic,low,expert,238,0,1.4719990089576434,0.5267579492768434,0.5267579492768434
20,autoergodic,low,expert,238,0,1.1906733565350565,0.3662798484055189,0.3662798484055189
20,autoergodic,low,expert,238,0,3.9354176859254255,0.09194611373002133,0.09194611373002133
20,autoergodic,low,expert,238,0,0.48792889331298955,0.08915888264489986,0.08915888264489986
20,autoergodic,low,expert,238,0,1.5975772043144127,0.5731044911456646,0.5731044911456646
20,autoergodic,low,expert,238,0,0.20879047799316572,0.026392503650740168,0.026392503650740168
20,autoergodic,low,expert,238,0,1.4220500853620963,0.4466449762041984,0.4466449762041984
20,autoergodic,low,expert,238,0,1.490496790262342,0.46045180320936796,0.46045180320936796
20,autoergodic,low,expert,238,1,1.8365347949323931,1.1875038343051112,1.1875038343051112
20,autoergodic,low,expert,238,0,0.5877409651772568,0.31320878721046264,0.31320878721046264
20,autoergodic,low,expert,250,0,0.07611940515176019,0.0,0.0
20,autoergodic,low,expert,262,0,0.7538492317644272,0.11435895647321437,0.11435895647321437
20,autoergodic,low,expert,262,0,0.4380107788740819,0.0,0.0
20,autoergodic,low,expert,262,0,0.005758736691234017,0.0,0.0
20,autoergodic,low,expert,262,0,0.4482751307379736,0.0,0.0
20,waypoint,high,expert,4,0,0.004142549376489631,0.0026117531879194245,0.0019974137381958135
20,waypoint,high,expert,12,1,0.002307297071732123,0.0010885634929484155,0.0010885634929484155
20,waypoint,high,expert,12,1,0.002338909061246243,0.0009542105806363554,0.0009542105806363554
20,waypoint,high,expert,12,1,0.003869956559437928,9.36584170681265e-06,9.36584170681265e-06
20,waypoint,high,expert,12,1,0.0043852014476773405,0.0023988508914220136,0.0023988508914220136
20,waypoint,high,expert,12,0,0.003231979005849551,0.0006181056007723354,0.0006181056007723354
20,waypoint,high,expert,24,0,0.15763701706139255,0.13374575899127264,0.13374575899127264
20,waypoint,high,expert,24,0,0.0033518879502794073,0.0005708542477772249,0.0005708542477772249
20,waypoint,high,expert,24,0,0.17673632213796872,0.13833040282767925,0.13833040282767925
20,waypoint,high,expert,24,0,0.003055237159761547,0.0015478833774610484,0.0015478833774610484
20,waypoint,high,expert,24,0,0.05773113902269538,0.05456884541556213,0.05456884541556213
20,waypoint,high,expert,24,0,0.00439634277608535,0.00029309052956354165,0.00029309052956354165
20,waypoint,high,expert,24,0,0.002832804814838551,0.00020306148389263867,0.00020306148389263867
20,waypoint,high,expert,30,1,0.29226857071101575,0.24159756118099002,0.24159756118099002
20,waypoint,high,expert,30,0,0.0473686168731484,0.017456094073907052,0.017456094073907052
20,waypoint,high,expert,30,0,0.04679800134545102,0.016077310392051368,0.016077310392051368
20,waypoint,high,expert,42,0,1.3797578190673956,0.30212575342450815,0.30212575342450815
20,waypoint,high,expert,49,1,0.8000102658144391,0.5614473066962287,0.5614473066962287
20,waypoint,high,expert,49,1,1.3164832560400566,0.4212093712774875,0.4212093712774875
20,waypoint,high,expert,49,1,1.4068709735419551,0.43731864875873666,0.43731864875873666
20,waypoint,high,expert,49,0,0.7138286468701757,0.20436764496362098,0.20436764496362098
20,waypoint,high,expert,67,1,2.501562343363246,0.8942774798819533,0.39586098378795775
20,waypoint,high,expert,67,1,2.370886354052885,0.5486171875615995,0.3759198167671808
20,waypoint,high,expert,106,0,0.23251485893404664,0.05831024918683338,0.05956509213308646
20,waypoint,high,expert,106,1,0.2270148907568268,0.06996947808716508,0.045558754844669605
20,waypoint,high,expert,121,0,0.8524196316580114,0.08339215264956504,0.1946858463788691
20,waypoint,high,expert,121,0,0.6920790309464298,0.04870501265096035,0.19093784045109796
20,waypoint,high,expert,121,0,0.7322546883341137,0.057538038647922805,0.19213497289395992
20,waypoint,high,expert,129,0,2.157791185960945,0.3731228122705039,1.7976183797363645
20,waypoint,high,expert,129,0,2.165985260871779,0.3851157536804548,1.764566273372216
20,waypoint,high,expert,129,1,5.0111191843450715,3.005592966688573,3.0010949815387375
20,waypoint,high,expert,147,0,0.27853958360621295,0.0,0.0861418678809375
20,waypoint,high,expert,147,0,0.01023147717255888,0.0,0.00693946926740327
20,waypoint,high,expert,147,0,0.11529584118917441,0.0,0.10711333425402565
20,waypoint,high,expert,157,1,0.5830847769359181,0.3182872953869048,0.3182872953869048
20,waypoint,high,expert,157,1,0.9108980845985758,0.3603445870535714,0.3603445870535714
20,waypoint,high,expert,157,1,0.9790535715302178,0.3316231863839285,0.3316231863839285
20,waypoint,high,expert,157,1,0.26003620882194495,0.09951869419642856,0.09951869419642856
20,waypoint,high,expert,157,1,0.9865215842469638,0.38444242931547623,0.38444242931547623
20,waypoint,high,expert,157,0,0.0010749933004970957,0.0,0.0
20,waypoint,high,expert,167,1,0.5854459574392034,0.33982891622553413,0.2853473650676409
20,waypoint,high,expert,167,1,0.5886539615307116,0.34981902035594703,0.2928259970589864
20,waypoint,high,expert,167,1,0.2314032699112793,0.2098522782025156,0.07333323310834924
20,waypoint,high,expert,175,0,1.3353213335931173,0.22425896842547993,0.46733512890301954
20,waypoint,high,expert,175,0,1.3660664144255554,0.23775170552549718,0.5008749034765184
20,waypoint,high,expert,188,0,0.0012176881087780814,0.0006646322401192284,0.0009803864461670475
20,waypoint,high,expert,188,1,0.29666920242303935,0.2893181989750338,0.06559811673717726
20,waypoint,high,expert,188,1,0.29130789677698754,0.29130490558579836,0.0006026732029671966
20,waypoint,high,expert,196,1,0.5303450993353744,0.1079834970496171,0.1079834970496171
20,waypoint,high,expert,196,0,0.44358689047751576,0.132380686589273,0.132380686589273
20,waypoint,high,expert,211,1,0.36599468194347534,0.25662536639696115,0.2578531858486246
20,waypoint,high,expert,211,1,0.2500271195238737,0.16392896810359742,0.1882277940275726
20,waypoint,high,expert,211,1,0.14223400684504742,0.10307092438243744,0.08168728886986769
20,waypoint,high,expert,211,1,0.5115598493039548,0.4408656477267255,0.24485768564209448
20,waypoint,high,expert,224,1,0.2190339781848632,0.11621037565958199,0.11621037565958199
20,waypoint,high,expert,232,1,1.2593346816161175,0.6231986863617177,0.6231986863617177
20,waypoint,high,expert,245,0,0.8191533514400539,0.13668603155960377,0.15236871955531442
20,waypoint,high,expert,245,0,0.796039368757248,0.15453688214676006,0.15840712647449856
20,waypoint,high,expert,245,0,0.43792078328922596,0.06550200523069769,0.07737102969556177
20,waypoint,high,expert,245,0,0.6311822195591342,0.10395251176250847,0.08903536116866378
20,waypoint,high,expert,245,0,0.6856053799788032,0.04200622058386047,0.049727922845046825
20,waypoint,high,expert,255,0,0.1413543957387795,0.0,0.0
20,waypoint,high,expert,255,0,1.9493439517332296,1.2654715401785714,1.3057396298363095
20,sharedergodic,high,expert,12,0,0.0039461846736924345,0.001332137774604919,0.002041180554626043
20,sharedergodic,high,expert,12,0,0.002836491050009888,0.00014404256875491517,0.00255320083306064
20,sharedergodic,high,expert,12,0,0.17432804513570543,0.06408397498909724,0.0013912894233570616
20,sharedergodic,high,expert,20,0,0.007701909309175649,0.005528991195348415,0.005528991195348415
20,sharedergodic,high,expert,20,0,0.7893064651100156,0.06721164201742806,0.06721164201742806
20,sharedergodic,high,expert,31,0,0.05414074678234549,0.048561785649016295,0.016456296279070554
20,sharedergodic,high,expert,31,0,0.0639526129943943,0.06078663900046476,0.019510360668799985
20,sharedergodic,high,expert,31,1,0.07852113128369509,0.07766260103271276,0.011282167228312049
20,sharedergodic,high,expert,31,1,0.07904942736907843,0.07121656226282266,0.034172805625173275
20,sharedergodic,high,expert,31,0,0.04709436129302459,0.045183697464924254,0.013183902462349805
20,sharedergodic,high,expert,31,0,0.020868756981097518,0.000248071844143008,0.020530380030649456
20,sharedergodic,high,expert,31,1,0.3710502560442656,0.3231606609057958,0.1255486683461728
20,sharedergodic,high,expert,43,0,0.22440366546548432,0.14909439403945507,0.11524325811085659
20,sharedergodic,high,expert,43,0,0.14206902585197664,0.07134185549012806,0.09488887788521472
20,sharedergodic,high,expert,43,0,0.1605695806236809,0.13070227436154813,0.08072789622517759
20,sharedergodic,high,expert,43,0,0.17979599512943373,0.13422581767504327,0.09520070891815705
20,sharedergodic,high,expert,43,0,0.16487897145834715,0.13141072004948628,0.0690880405563685
20,sharedergodic,high,expert,51,0,0.3516286906110894,0.1647048592565008,0.22822986344321794
20,sharedergodic,high,expert,51,0,0.35572826728432816,0.14040160784126451,0.26268364769537506
20,sharedergodic,high,expert,51,0,0.22523061910780753,0.19653899768319075,0.0822204404182541
20,sharedergodic,high,expert,51,1,0.24049503679332027,0.21281758331734424,0.08844830229019161
20,sharedergodic,high,expert,51,0,0.6785649955852163,0.1342147295177801,0.5819390011191992
20,sharedergodic,high,expert,51,1,0.25796907080909975,0.18018183921892436,0.03809504891941777
20,sharedergodic,high,expert,51,0,0.42496778474652713,0.13593986721041096,0.24368398642709904
20,sharedergodic,high,expert,63,0,0.006271906539815353,0.0009092492065057578,0.002265304719738029
20,sharedergodic,high,expert,63,0,0.007526358879545194,0.0019063459239337943,0.004154197803787542
20,sharedergodic,high,expert,63,0,2.1115231934100565,1.01096480345506,0.9827767630239685
20,sharedergodic,high,expert,63,0,2.1672662615363847,1.022927098583675,0.9221227671609522
20,sharedergodic,high,expert,72,1,1.174263962066133,0.5137108094188014,0.5137108094188014
20,sharedergodic,high,expert,72,0,1.5413459978124409,0.48316540783989476,0.48316540783989476
20,sharedergodic,high,expert,72,1,1.2016611920492315,0.8328026726425282,0.8328026726425282
20,sharedergodic,high,expert,80,0,2.8477119211716326,1.6060291108630953,1.3753272490174369
20,sharedergodic,high,expert,80,0,2.3411893035910656,1.132028537326389,1.4164543768420754
20,sharedergodic,high,expert,80,0,3.3411545394918103,2.2092087518601193,1.4916775274640883
20,sharedergodic,high,expert,90,1,0.4659722019237126,0.33299285888358415,0.23092645510821386
20,sharedergodic,high,expert,90,1,0.6084612470857672,0.40857336401314936,0.2804725359116117
20,sharedergodic,high,expert,90,1,2.5622761591564056,1.6144044721771527,1.7433142230698018
20,sharedergodic,high,expert,103,0,4.790336630001809,0.7712613030380424,2.2807387931698853
20,sharedergodic,high,expert,103,0,4.793813863993585,0.8293279461036334,2.279041696211433
20,sharedergodic,high,expert,103,0,0.05332426473771648,0.05116199352475645,0.008265742163169817
20,sharedergodic,high,expert,103,0,0.03995876327256735,0.03717413612164289,0.008715957578782269
20,sharedergodic,high,expert,103,0,0.17965712419542856,0.046226274776134585,0.022780353858632488
20,sharedergodic,high,expert,103,0,0.06589150861392465,0.04748801117427434,0.027076584102440508
20,sharedergodic,high,expert,103,0,2.2605650391987586,0.7073184593042472,1.4361881390571085
20,sharedergodic,high,expert,103,1,0.2000658573594672,0.13420260764223954,0.10819422387260352
20,sharedergodic,high,expert,112,0,4.589284145267785,0.5422342894695185,0.5422342894695185
20,sharedergodic,high,expert,112,0,0.6919289790907918,0.08295958315401253,0.08295958315401253
20,sharedergodic,high,expert,112,0,4.4933470969128395,0.47325181724305254,0.47325181724305254
20,sharedergodic,high,expert,112,0,0.8733412073926744,0.10513408851449588,0.10513408851449588
20,sharedergodic,high,expert,117,1,0.45124114682948246,0.313072486418459,0.313072486418459
20,sharedergodic,high,expert,117,1,0.24399882915251705,0.1739420616807138,0.1739420616807138
20,sharedergodic,high,expert,129,1,1.5495192710304075,0.5506989068835422,0.5146587432795984
20,sharedergodic,high,expert,129,1,1.5155752502503685,0.5641966259528363,0.4782310386309263
20,sharedergodic,high,expert,138,1,2.412863382987994,1.4309865819584482,1.4309865819584482
20,sharedergodic,high,expert,138,1,3.508377748802431,3.002358364890495,3.002358364890495
20,sharedergodic,high,expert,138,1,0.5582533268852363,0.3524945907771098,0.3524945907771098
20,sharedergodic,high,expert,138,1,0.43997612735435165,0.23073703060461276,0.23073703060461276
20,sharedergodic,high,expert,138,1,0.31347670317124166,0.2845894720323788,0.2845894720323788
20,sharedergodic,high,expert,138,1,0.3499839807829319,0.1961453810281411,0.1961453810281411
20,sharedergodic,high,expert,156,1,1.6556179242525486,1.1760089563612621,1.0443010363345586
20,sharedergodic,high,expert,156,1,0.5167931954741122,0.18700623958146106,0.17012823647045178
20,sharedergodic,high,expert,156,0,1.1519196073111841,0.20703023870810072,1.0587803492527081
20,sharedergodic,high,expert,156,0,1.1413408807420247,0.22419433293950142,1.0585307421786538
20,sharedergodic,high,expert,156,1,0.11655584090606921,0.11650003881941956,0.00022131506146563784
20,sharedergodic,high,expert,165,1,0.4559656696972567,0.3575906605795376,0.22662150070076362
20,sharedergodic,high,expert,165,1,0.5247870632543009,0.4367676261084227,0.20744063717593705
20,sharedergodic,high,expert,165,1,1.2428494719019043,0.518901181142343,0.7936849024989594
20,sharedergodic,high,expert,165,1,1.2036485923373725,0.5292089425816487,0.782730588935324
20,sharedergodic,high,expert,165,1,0.4152722028451275,0.33391693838355296,0.20005059149272278
20,sharedergodic,high,expert,172,0,0.5768060932468746,0.2729797249740682,0.3311404040325451
20,sharedergodic,high,expert,182,0,1.4999691704649485,0.44987632166818536,0.5613752599386751
20,sharedergodic,high,expert,182,1,0.9426335595200674,0.4705114873556916,0.2750118986309783
20,sharedergodic,high,expert,182,0,1.5939289404201968,0.5116835134445488,0.5412551236715375
20,sharedergodic,high,expert,182,0,4.372247118329893,0.4460082535397387,2.2890461860433633
20,sharedergodic,high,expert,182,1,0.3281520679921298,0.22845780635619534,0.12419941110908755
20,sharedergodic,high,expert,182,0,1.7154899289613383,0.4561370391247054,0.9072213866101586
20,sharedergodic,high,expert,192,0,1.0801168718965513,0.09330757321451374,0.9807238064584213
20,sharedergodic,high,expert,192,0,0.4134006845135192,0.06958956944248962,0.35143639336715937
20,sharedergodic,high,expert,192,0,0.6208291712820727,0.1136248492514422,0.42888765622570535
20,sharedergodic,high,expert,192,0,0.40402139417660543,0.04637496237210214,0.3550535207354213
20,sharedergodic,high,expert,192,1,0.17747354565949777,0.14953207065548935,0.002038995371629271
20,sharedergodic,high,expert,212,0,0.1045000183505261,0.03587763946511939,0.03587763946511939
