Subject,Control,Complexity,Num_A,Num_sim,Intersection_time,Regret
20,sharedergodic,low,3,6311,71,1.0891975098046296
20,sharedergodic,low,3,8103,71,1.0230210392163954
20,sharedergodic,low,4,1,71,49.77407422501525
20,sharedergodic,low,4,2,71,2.5759178691853974
20,sharedergodic,low,4,3,71,2.5759178691853974
20,sharedergodic,low,4,4,71,2.8162791160499867
20,sharedergodic,low,4,6,71,2.9425607924422432
20,sharedergodic,low,4,7,71,3.004555997672991
20,sharedergodic,low,4,9,71,3.004555997672991
20,sharedergodic,low,4,12,71,3.3092305078177047
20,sharedergodic,low,4,16,71,0.492951391767718
20,sharedergodic,low,4,20,71,0.492951391767718
20,sharedergodic,low,4,26,71,0.492951391767718
20,sharedergodic,low,4,33,71,0.492951391767718
20,sharedergodic,low,4,43,71,0.492951391767718
20,sharedergodic,low,4,55,71,0.042132952848020655
20,sharedergodic,low,4,70,71,0.042132952848020655
